"01","000","01","000","0000","1","丁守中","1","1","0430901","61","高雄市","博士","Y"," "," "
"01","000","01","000","0000","2","吳思瑤","16","2","0630528","41","新北市","碩士","N","*"," "
"01","000","01","000","0000","3","黃清原","273","1","0500709","54","臺灣省","高中","N"," "," "
"01","000","01","000","0000","4","王靜亞","268","2","0621014","42","臺北市","博士","N"," "," "
"01","000","01","000","0000","5","吳忠錚","189","1","0460814","58","臺中市","專科","N"," "," "
"01","000","02","000","0000","1","王銘宗","999","1","0460414","58","臺灣省","博士","N"," "," "
"01","000","02","000","0000","2","陳民乾","273","1","0500226","54","臺北市","專科","N"," "," "
"01","000","02","000","0000","3","吳俊德","283","1","0690204","35","新北市","其他","N"," "," "
"01","000","02","000","0000","4","林幸蓉","189","2","0390407","65","臺中市","高中","N"," "," "
"01","000","02","000","0000","5","潘懷宗","74","1","0500702","54","臺北市","博士","N"," "," "
"01","000","02","000","0000","6","姚文智","16","1","0541204","50","臺北市","碩士","Y","*"," "
"01","000","02","000","0000","7","陳建斌","272","1","0630602","41","臺灣省","專科","N"," "," "
"01","000","03","000","0000","1","高士恩","134","1","0700311","34","臺灣省","大學","N"," "," "
"01","000","03","000","0000","2","潘建志","999","1","0550730","49","臺灣省","大學","N"," "," "
"01","000","03","000","0000","3","林新凱","273","1","0720507","32","臺北市","大學","N"," "," "
"01","000","03","000","0000","4","趙燕傑","999","1","0490312","55","臺灣省","其他","N"," "," "
"01","000","03","000","0000","5","邱正浩","266","1","0780222","26","臺中市","高中","N"," "," "
"01","000","03","000","0000","6","陳科引","999","1","0750803","29","臺北市","其他","N"," "," "
"01","000","03","000","0000","7","李晏榕","281","2","0690323","35","臺北市","碩士","N"," "," "
"01","000","03","000","0000","8","李成嶽","258","1","0401027","64","臺北市","大學","N"," "," "
"01","000","03","000","0000","9","黃麗香","999","2","0490721","55","臺灣省","碩士","N"," "," "
"01","000","03","000","0000","10","蔣萬安","1","1","0671226","37","臺北市","博士","N","*"," "
"01","000","04","000","0000","1","何偉","999","1","0430110","62","臺灣省","碩士","N"," "," "
"01","000","04","000","0000","2","陳尚志","281","1","0571023","47","高雄市","博士","N"," "," "
"01","000","04","000","0000","3","黃珊珊","90","2","0581018","46","臺中市","大學","N"," "," "
"01","000","04","000","0000","4","李岳峰","266","1","0661002","38","臺灣省","專科","N"," "," "
"01","000","04","000","0000","5","陳兆銘","273","1","0531210","51","臺灣省","專科","N"," "," "
"01","000","04","000","0000","6","李彥秀","1","2","0601218","44","臺北市","大學","N","*"," "
"01","000","04","000","0000","7","蕭亞譚","95","1","0600411","44","臺北市","博士","N"," "," "
"01","000","04","000","0000","8","林少馳","267","1","0710622","33","臺灣省","高中","N"," "," "
"01","000","05","000","0000","1","林郁方","1","1","0400315","64","高雄市","博士","Y"," "," "
"01","000","05","000","0000","2","李家幸","273","2","0540220","50","臺灣省","其他","N"," "," "
"01","000","05","000","0000","3","黃福卿","999","1","0260208","78","臺灣省","大學","N"," "," "
"01","000","05","000","0000","4","洪顯政","134","1","0420927","62","臺南市","博士","N"," "," "
"01","000","05","000","0000","5","龔偉綸","999","1","0710526","33","臺北市","大學","N"," "," "
"01","000","05","000","0000","6","林昶佐","267","1","0650201","39","臺北市","大學","N","*"," "
"01","000","05","000","0000","7","尤瑞敏","259","2","0530810","51","臺灣省","其他","N"," "," "
"01","000","06","000","0000","1","陳家宏","259","1","0720317","32","臺北市","碩士","N"," "," "
"01","000","06","000","0000","2","范雲","281","2","0570709","47","新北市","博士","N"," "," "
"01","000","06","000","0000","3","龎維良","999","1","0631225","41","臺北市","碩士","N"," "," "
"01","000","06","000","0000","4","趙衍慶","999","1","0251007","79","其他","高中","N"," "," "
"01","000","06","000","0000","5","林珍妤","273","2","0790313","25","臺北市","大學","N"," "," "
"01","000","06","000","0000","6","周芳如","999","2","0550328","49","臺北市","大學","N"," "," "
"01","000","06","000","0000","7","蔣慰慈","999","2","0461218","58","臺灣省","大學","N"," "," "
"01","000","06","000","0000","8","鄭村棋","199","1","0410320","63","臺北市","大學","N"," "," "
"01","000","06","000","0000","9","曾獻瑩","283","1","0650316","39","臺灣省","碩士","N"," "," "
"01","000","06","000","0000","10","蔣乃辛","1","1","0370924","67","其他","碩士","Y","*"," "
"01","000","06","000","0000","11","古文發","134","1","0570702","47","臺灣省","大學","N"," "," "
"01","000","06","000","0000","12","吳旭智","268","1","0650101","40","臺灣省","博士","N"," "," "
"01","000","07","000","0000","1","林文傑","999","1","0500929","54","臺灣省","碩士","N"," "," "
"01","000","07","000","0000","2","呂欣潔","281","2","0720724","32","臺北市","碩士","N"," "," "
"01","000","07","000","0000","3","詹益正","999","1","0430223","61","臺北市","專科","N"," "," "
"01","000","07","000","0000","4","蘇承英","266","2","0700809","34","臺灣省","高中","N"," "," "
"01","000","07","000","0000","5","范揚律","134","1","0370520","67","桃園市","大學","N"," "," "
"01","000","07","000","0000","6","林芷芬","273","2","0441102","60","金馬地區","高中","N"," "," "
"01","000","07","000","0000","7","費鴻泰","1","1","0430707","61","臺北市","博士","Y","*"," "
"01","000","07","000","0000","8","楊實秋","999","1","0470924","57","臺北市","碩士","N"," "," "
"01","000","08","000","0000","1","李慶元","999","1","0470829","57","高雄市","碩士","N"," "," "
"01","000","08","000","0000","2","賴樹聲","999","1","0441123","60","臺北市","大學","N"," "," "
"01","000","08","000","0000","3","苗博雅","281","2","0761002","28","臺北市","大學","N"," "," "
"01","000","08","000","0000","4","賴士葆","1","1","0400620","64","臺中市","博士","Y","*"," "
"01","000","08","000","0000","5","陳如聖","101","1","0590309","45","臺灣省","碩士","N"," "," "
"01","000","08","000","0000","6","方景鈞","999","1","0190511","85","其他","高中","N"," "," "
"02","000","01","000","0000","1","吳育昇","1","1","0471201","57","臺灣省","碩士","Y"," "," "
"02","000","01","000","0000","2","蘇通達","259","1","0621211","42","高雄市","高中","N"," "," "
"02","000","01","000","0000","3","洪志成","189","1","0630813","41","臺北市","碩士","N"," "," "
"02","000","01","000","0000","4","呂孫綾","16","2","0770312","27","臺北市","碩士","N","*"," "
"02","000","01","000","0000","5","陳立基","999","1","0621009","42","臺北市","博士","N"," "," "
"02","000","01","000","0000","6","陳筠棻","266","2","0570910","47","新北市","高中","N"," "," "
"02","000","02","000","0000","1","陳明義","1","1","0560918","48","臺灣省","碩士","N"," "," "
"02","000","02","000","0000","2","林淑芬","16","2","0620117","42","臺灣省","其他","Y","*"," "
"02","000","03","000","0000","1","陳長發","134","1","0450726","59","新北市","高中","N"," "," "
"02","000","03","000","0000","2","蕭忠漢","189","1","0440806","60","臺北市","專科","N"," "," "
"02","000","03","000","0000","3","李乾龍","1","1","0380904","66","新北市","碩士","N"," "," "
"02","000","03","000","0000","4","高志鵬","16","1","0520808","52","臺灣省","碩士","Y","*"," "
"02","000","03","000","0000","5","張碩文","90","1","0600507","44","臺灣省","碩士","N"," "," "
"02","000","03","000","0000","6","林其瑩","277","1","0470323","57","臺灣省","高中","N"," "," "
"02","000","03","000","0000","7","姚胤宏","259","1","0770503","27","臺北市","高中","N"," "," "
"02","000","03","000","0000","8","黃茂","999","1","0330815","71","臺灣省","專科","N"," "," "
"02","000","03","000","0000","9","蘇卿彥","999","1","0280313","76","新北市","博士","N"," "," "
"02","000","04","000","0000","1","賈伯楷","281","1","0750503","29","臺北市","大學","N"," "," "
"02","000","04","000","0000","2","吳秉叡","16","1","0551007","49","臺灣省","碩士","Y","*"," "
"02","000","04","000","0000","3","王斯儀","134","2","0510301","53","臺灣省","大學","N"," "," "
"02","000","04","000","0000","4","陳茂嘉","1","1","0610303","43","臺灣省","碩士","N"," "," "
"02","000","04","000","0000","5","劉鳳章","266","1","0530110","52","臺灣省","專科","N"," "," "
"02","000","04","000","0000","6","林麗容","188","2","0431013","61","臺灣省","博士","N"," "," "
"02","000","04","000","0000","7","邱鴻玕","999","1","0590222","45","臺北市","專科","N"," "," "
"02","000","05","000","0000","1","蘇巧慧","16","2","0650405","39","臺北市","碩士","N","*"," "
"02","000","05","000","0000","2","郭柏瑜","267","1","0770310","27","臺北市","大學","N"," "," "
"02","000","05","000","0000","3","黃志雄","1","1","0651016","39","新北市","博士","Y"," "," "
"02","000","06","000","0000","1","姚玉霜","101","2","0550313","49","臺北市","博士","N"," "," "
"02","000","06","000","0000","2","李建明","259","1","0730813","31","臺北市","大學","N"," "," "
"02","000","06","000","0000","3","游信義","283","1","0611006","43","新北市","大學","N"," "," "
"02","000","06","000","0000","4","康仁俊","90","1","0620626","42","新北市","碩士","N"," "," "
"02","000","06","000","0000","5","莊豐銘","999","1","0660718","38","新北市","專科","N"," "," "
"02","000","06","000","0000","6","李貴寶","268","1","0530911","51","臺灣省","碩士","N"," "," "
"02","000","06","000","0000","7","黃鈞民","258","1","0460308","58","臺灣省","大學","N"," "," "
"02","000","06","000","0000","8","林國春","1","1","0570108","48","金馬地區","碩士","N"," "," "
"02","000","06","000","0000","9","張宏陸","16","1","0610110","44","臺中市","碩士","N","*"," "
"02","000","07","000","0000","1","汪成華","189","2","0491007","55","新北市","碩士","N"," "," "
"02","000","07","000","0000","2","羅致政","16","1","0531117","51","臺灣省","博士","N","*"," "
"02","000","07","000","0000","3","李婉鈺","999","2","0610327","43","新北市","碩士","N"," "," "
"02","000","07","000","0000","4","江惠貞","1","2","0520128","52","新北市","碩士","Y"," "," "
"02","000","08","000","0000","1","江永昌","16","1","0581022","46","新北市","碩士","N","*"," "
"02","000","08","000","0000","2","張慶忠","1","1","0401204","64","新北市","碩士","Y"," "," "
"02","000","08","000","0000","3","童正億","999","1","0770726","27","新北市","碩士","N"," "," "
"02","000","08","000","0000","4","吳金魁","258","1","0430429","61","臺灣省","大學","N"," "," "
"02","000","08","000","0000","5","林建志","189","1","0550926","49","新北市","專科","N"," "," "
"02","000","08","000","0000","6","邵伯祥","134","1","0391014","65","臺南市","其他","N"," "," "
"02","000","09","000","0000","1","董建一","256","1","0621231","42","臺灣省","高中","N"," "," "
"02","000","09","000","0000","2","張菁芳","268","2","0560605","48","臺北市","碩士","N"," "," "
"02","000","09","000","0000","3","曾文聖","189","1","0380430","66","臺北市","專科","N"," "," "
"02","000","09","000","0000","4","林德福","1","1","0421023","62","新北市","高中","Y","*"," "
"02","000","09","000","0000","5","李幸長","999","1","0411023","63","臺南市","大學","N"," "," "
"02","000","10","000","0000","1","盧嘉辰","1","1","0420101","63","新北市","碩士","Y"," "," "
"02","000","10","000","0000","2","吳琪銘","16","1","0520224","52","臺灣省","專科","N","*"," "
"02","000","10","000","0000","3","黃魯光","272","1","0550626","49","新北市","大學","N"," "," "
"02","000","11","000","0000","1","羅明才","1","1","0560115","49","臺灣省","碩士","Y","*"," "
"02","000","11","000","0000","2","曾柏瑜","281","2","0801108","24","臺北市","大學","N"," "," "
"02","000","11","000","0000","3","陳永福","16","1","0471001","57","新北市","大學","N"," "," "
"02","000","12","000","0000","1","鐘國誌","266","1","0701205","34","臺北市","高中","N"," "," "
"02","000","12","000","0000","2","李慶華","1","1","0371203","67","其他","博士","Y"," "," "
"02","000","12","000","0000","3","黃國昌","267","1","0620819","42","新北市","博士","N","*"," "
"02","000","12","000","0000","4","陳永順","283","1","0540822","50","臺灣省","專科","N"," "," "
"03","000","01","000","0000","1","鄭運鵬","16","1","0620602","42","臺北市","大學","N","*"," "
"03","000","01","000","0000","2","陳根德","1","1","0450118","59","桃園市","碩士","Y"," "," "
"03","000","01","000","0000","3","王寶萱","281","2","0710207","33","臺北市","博士","N"," "," "
"03","000","02","000","0000","1","陳佩俞","259","2","0640607","40","桃園市","碩士","N"," "," "
"03","000","02","000","0000","2","吳振槖","273","1","0380627","66","桃園市","專科","N"," "," "
"03","000","02","000","0000","3","廖正井","1","1","0340108","71","桃園市","碩士","Y"," "," "
"03","000","02","000","0000","4","張康儀","267","2","0690302","35","桃園市","大學","N"," "," "
"03","000","02","000","0000","5","陳賴素美","16","2","0530110","52","臺灣省","大學","N","*"," "
"03","000","02","000","0000","6","黃維春","999","1","0300401","74","桃園市","高中","N"," "," "
"03","000","03","000","0000","1","陳宏瑞","268","1","0650911","39","臺灣省","博士","N"," "," "
"03","000","03","000","0000","2","徐景文","16","1","0510624","53","桃園市","碩士","N"," "," "
"03","000","03","000","0000","3","賴立竹","999","1","0681014","36","桃園市","大學","N"," "," "
"03","000","03","000","0000","4","余能生","272","1","0560319","48","桃園市","高中","N"," "," "
"03","000","03","000","0000","5","陳學聖","1","1","0460928","58","臺北市","碩士","Y","*"," "
"03","000","04","000","0000","1","楊麗環","1","2","0460501","58","桃園市","博士","Y"," "," "
"03","000","04","000","0000","2","鄭寶清","16","1","0440110","61","桃園市","博士","N","*"," "
"03","000","05","000","0000","1","呂玉玲","1","2","0500619","54","桃園市","專科","Y","*"," "
"03","000","05","000","0000","2","蕭家亮","999","1","0480715","56","桃園市","高中","N"," "," "
"03","000","05","000","0000","3","張誠","268","1","0490602","55","臺北市","博士","N"," "," "
"03","000","05","000","0000","4","張肇良","16","1","0530930","51","桃園市","碩士","N"," "," "
"03","000","05","000","0000","5","黃志浩","999","1","0650125","39","桃園市","碩士","N"," "," "
"03","000","05","000","0000","6","黃國華","189","1","0580203","46","臺灣省","高中","N"," "," "
"03","000","06","000","0000","1","鄭振源","279","1","0380126","66","臺灣省","碩士","N"," "," "
"03","000","06","000","0000","2","趙正宇","999","1","0550329","49","桃園市","碩士","N","*"," "
"03","000","06","000","0000","3","藍大山","273","1","0480906","56","桃園市","大學","N"," "," "
"03","000","06","000","0000","4","孫大千","1","1","0580828","46","臺北市","博士","Y"," "," "
"03","000","06","000","0000","5","楊金軒","999","1","0291009","75","桃園市","高中","N"," "," "
"03","000","06","000","0000","6","呂東杰","281","1","0561003","48","臺中市","專科","N"," "," "
"04","000","01","000","0000","1","黃金推","999","1","0341111","70","臺中市","專科","N"," "," "
"04","000","01","000","0000","2","王淑芬","134","2","0560324","48","臺灣省","其他","N"," "," "
"04","000","01","000","0000","3","陳軍元","113","1","0610522","43","臺灣省","專科","N"," "," "
"04","000","01","000","0000","4","蔡其昌","16","1","0580416","46","臺中市","碩士","Y","*"," "
"04","000","01","000","0000","5","顏秋月","1","2","0540308","50","臺中市","大學","N"," "," "
"04","000","02","000","0000","1","陳世凱","16","1","0660512","38","臺灣省","大學","N"," "," "
"04","000","02","000","0000","2","顏寬恒","1","1","0660914","38","臺中市","碩士","Y","*"," "
"04","000","02","000","0000","3","鍾文龍","999","1","0700625","34","臺中市","大學","N"," "," "
"04","000","02","000","0000","4","紀國棟","999","1","0490516","55","臺中市","碩士","N"," "," "
"04","000","03","000","0000","1","楊瓊瓔","1","2","0531019","51","臺中市","碩士","Y"," "," "
"04","000","03","000","0000","2","黃信吉","258","1","0450606","59","臺南市","碩士","N"," "," "
"04","000","03","000","0000","3","洪慈庸","267","2","0711220","33","臺中市","大學","N","*"," "
"04","000","04","000","0000","1","吳淑慧","268","2","0521024","52","高雄市","碩士","N"," "," "
"04","000","04","000","0000","2","張廖萬堅","16","1","0540209","50","臺中市","碩士","N","*"," "
"04","000","04","000","0000","3","蔡錦隆","1","1","0470301","57","臺中市","碩士","Y"," "," "
"04","000","04","000","0000","4","葉春幸","283","2","0541214","50","臺灣省","大學","N"," "," "
"04","000","04","000","0000","5","顏惠莉","999","2","0510112","54","臺中市","博士","N"," "," "
"04","000","04","000","0000","6","游壽元","272","1","0470107","58","臺中市","專科","N"," "," "
"04","000","05","000","0000","1","簡孟軒","283","1","0740901","30","臺北市","大學","N"," "," "
"04","000","05","000","0000","2","苗豐隆","999","1","0510723","53","臺灣省","大學","N"," "," "
"04","000","05","000","0000","3","盧秀燕","1","2","0500831","54","臺灣省","碩士","Y","*"," "
"04","000","05","000","0000","4","劉國隆","95","1","0481126","56","臺中市","碩士","N"," "," "
"04","000","06","000","0000","1","黃國書","16","1","0530103","52","臺灣省","碩士","Y","*"," "
"04","000","06","000","0000","2","沈智慧","1","2","0460916","58","臺中市","大學","N"," "," "
