"01","000","01","000","0000","1","丁守中","1","1","0430901","61","高雄市","博士","Y"," "," "
"04","000","06","000","0000","3","賀姿華","999","2","0561221","48","臺中市","其他","N"," "," "
"04","000","07","000","0000","1","何欣純","16","2","0621218","42","臺中市","碩士","Y","*"," "
"04","000","07","000","0000","2","賴義鍠","1","1","0560424","48","臺灣省","碩士","N"," "," "
"04","000","07","000","0000","3","石大哉","258","1","0591111","45","臺南市","碩士","N"," "," "
"04","000","08","000","0000","1","王政棋","999","1","0550920","49","臺中市","專科","N"," "," "
"04","000","08","000","0000","2","江啟臣","1","1","0610302","43","臺中市","博士","Y","*"," "
"04","000","08","000","0000","3","謝志忠","16","1","0580406","46","臺南市","碩士","N"," "," "
"05","000","01","000","0000","1","黃瑞坤","1","1","0590110","46","臺南市","碩士","N"," "," "
"05","000","01","000","0000","2","陳柏志","113","1","0710724","33","高雄市","高中","N"," "," "
"05","000","01","000","0000","3","林德旺","999","1","0440818","60","臺南市","高中","N"," "," "
"05","000","01","000","0000","4","葉宜津","16","2","0490821","55","臺南市","碩士","Y","*"," "
"05","000","02","000","0000","1","黃偉哲","16","1","0520926","52","臺北市","碩士","Y","*"," "
"05","000","02","000","0000","2","黃耀盛","1","1","0630720","41","臺南市","碩士","N"," "," "
"05","000","02","000","0000","3","黃泯甄","113","2","0641123","40","高雄市","大學","N"," "," "
"05","000","02","000","0000","4","黃憲清","272","1","0440615","60","臺南市","大學","N"," "," "
"05","000","02","000","0000","5","王國棟","999","1","0570729","47","臺南市","高中","N"," "," "
"05","000","03","000","0000","1","謝龍介","1","1","0501003","54","臺南市","碩士","N"," "," "
"05","000","03","000","0000","2","鄧秀寶","268","2","0490910","55","桃園市","碩士","N"," "," "
"05","000","03","000","0000","3","陳亭妃","16","2","0630719","41","臺南市","碩士","Y","*"," "
"05","000","03","000","0000","4","翁琬甯","113","2","0540305","50","臺南市","大學","N"," "," "
"05","000","04","000","0000","1","林俊憲","16","1","0540307","50","臺南市","碩士","N","*"," "
"05","000","04","000","0000","2","傅建峰","113","1","0480405","56","臺南市","大學","N"," "," "
"05","000","04","000","0000","3","陳淑慧","1","2","0461006","58","高雄市","碩士","Y"," "," "
"05","000","04","000","0000","4","陳皇州","134","1","0530628","51","臺南市","碩士","N"," "," "
"05","000","04","000","0000","5","楊智達","281","1","0800904","24","臺南市","專科","N"," "," "
"05","000","04","000","0000","6","蔡郁芝","267","2","0610124","43","臺北市","大學","N"," "," "
"05","000","05","000","0000","1","王定宇","16","1","0580305","46","高雄市","碩士","N","*"," "
"05","000","05","000","0000","2","晏揚清","101","1","0480103","57","臺中市","博士","N"," "," "
"05","000","05","000","0000","3","林易煌","1","1","0530204","51","臺中市","大學","N"," "," "
"05","000","05","000","0000","4","李盈蒔","113","2","0730706","31","臺南市","高中","N"," "," "
"06","000","01","000","0000","1","邱議瑩","16","2","0600601","44","臺灣省","碩士","Y","*"," "
"06","000","01","000","0000","2","鍾易仲","1","1","0710928","33","高雄市","碩士","N"," "," "
"06","000","01","000","0000","3","劉子麟","113","1","0790831","25","高雄市","其他","N"," "," "
"06","000","01","000","0000","4","莊婷欣","266","2","0730913","31","高雄市","專科","N"," "," "
"06","000","02","000","0000","1","邱志偉","16","1","0610724","43","臺灣省","博士","Y","*"," "
"06","000","02","000","0000","2","黃韻涵","1","2","0730104","32","高雄市","大學","N"," "," "
"06","000","02","000","0000","3","黃金玲","113","2","0470821","57","高雄市","其他","N"," "," "
"06","000","02","000","0000","4","李柏融","259","1","0381102","66","高雄市","其他","N"," "," "
"06","000","02","000","0000","5","曾盈豐","272","1","0581103","46","高雄市","高中","N"," "," "
"06","000","03","000","0000","1","梁蓓禎","283","2","0690727","35","高雄市","碩士","N"," "," "
"06","000","03","000","0000","2","柳淑芳","999","2","0490830","55","高雄市","高中","N"," "," "
"06","000","03","000","0000","3","張顯耀","1","1","0521106","52","臺灣省","博士","N"," "," "
"06","000","03","000","0000","4","劉世芳","16","2","0480813","56","臺北市","碩士","N","*"," "
"06","000","03","000","0000","5","莊明憲","134","1","0600718","44","高雄市","大學","N"," "," "
"06","000","04","000","0000","1","郭倫豪","1","1","0640305","40","高雄市","碩士","N"," "," "
"06","000","04","000","0000","2","林俊揚","113","1","0770614","27","高雄市","其他","N"," "," "
"06","000","04","000","0000","3","林岱樺","16","2","0610804","43","高雄市","碩士","Y","*"," "
"06","000","05","000","0000","1","蔡金晏","1","1","0670325","37","高雄市","博士","N"," "," "
"06","000","05","000","0000","2","管碧玲","16","2","0451209","59","臺中市","博士","Y","*"," "
"06","000","05","000","0000","3","楊宗穎","266","1","0671021","37","高雄市","專科","N"," "," "
"06","000","05","000","0000","4","王新昌","258","1","0500527","54","高雄市","大學","N"," "," "
"06","000","06","000","0000","1","黃柏霖","1","1","0561031","48","高雄市","碩士","N"," "," "
"06","000","06","000","0000","2","李昆澤","16","1","0530429","51","臺灣省","碩士","Y","*"," "
"06","000","06","000","0000","3","楊翰奇","266","1","0710624","33","高雄市","高中","N"," "," "
"06","000","07","000","0000","1","趙天麟","16","1","0620308","42","臺北市","碩士","Y","*"," "
"06","000","07","000","0000","2","陳素莉","266","2","0490519","55","臺灣省","其他","N"," "," "
"06","000","07","000","0000","3","莊啟旺","1","1","0430301","61","高雄市","碩士","N"," "," "
"06","000","07","000","0000","4","陳惠敏","267","2","0611021","43","高雄市","博士","N"," "," "
"06","000","07","000","0000","5","林景元","999","1","0141019","90","高雄市","專科","N"," "," "
"06","000","08","000","0000","1","劉義雄","258","1","0330922","71","高雄市","專科","N"," "," "
"06","000","08","000","0000","2","張育華","199","2","0531031","51","高雄市","碩士","N"," "," "
"06","000","08","000","0000","3","陳函谷","267","2","0670115","38","高雄市","大學","N"," "," "
"06","000","08","000","0000","4","黃璽文","1","1","0611029","43","高雄市","高中","N"," "," "
"06","000","08","000","0000","5","馬凱妮","277","2","0611118","43","高雄市","大學","N"," "," "
"06","000","08","000","0000","6","汪婷萱","113","2","0770716","27","高雄市","其他","N"," "," "
"06","000","08","000","0000","7","許智傑","16","1","0550105","50","臺灣省","碩士","Y","*"," "
"06","000","09","000","0000","1","林宗彥","268","1","0660811","38","臺灣省","博士","N"," "," "
"06","000","09","000","0000","2","賴瑞隆","16","1","0621115","42","臺灣省","碩士","N","*"," "
"06","000","09","000","0000","3","林國正","1","1","0551126","49","臺中市","碩士","Y"," "," "
"06","000","09","000","0000","4","蔡媽福","113","1","0380123","66","臺灣省","高中","N"," "," "
"07","001","01","000","0000","1","林為洲","1","1","0500725","54","臺灣省","大學","N","*"," "
"07","001","01","000","0000","2","黃秀龍","999","1","0490602","55","臺灣省","高中","N"," "," "
"07","001","01","000","0000","3","鄭永金","999","1","0381008","66","臺灣省","碩士","N"," "," "
"07","001","01","000","0000","4","范振揆","113","1","0600224","44","臺灣省","大學","N"," "," "
"07","001","01","000","0000","5","蘇雯英","189","2","0510610","53","臺灣省","碩士","N"," "," "
"07","001","01","000","0000","6","李宗華","258","1","0681011","36","新北市","高中","N"," "," "
"07","001","01","000","0000","7","卓恩宗","283","1","0630515","41","臺灣省","碩士","N"," "," "
"07","001","01","000","0000","8","邱靖雅","268","2","0611212","43","新北市","碩士","N"," "," "
"07","002","01","000","0000","1","杜文卿","16","1","0431030","61","臺灣省","大學","N"," "," "
"07","002","01","000","0000","2","康世儒","268","1","0530116","52","臺灣省","專科","N"," "," "
"07","002","01","000","0000","3","黃玉燕","999","2","0500107","55","臺灣省","高中","N"," "," "
"07","002","01","000","0000","4","陳超明","1","1","0401217","64","臺灣省","大學","Y","*"," "
"07","002","01","000","0000","5","林一方","272","1","0541112","50","臺灣省","其他","N"," "," "
"07","002","02","000","0000","1","戴文祥","999","1","0560908","48","臺灣省","大學","N"," "," "
"07","002","02","000","0000","2","徐志榮","1","1","0440731","60","臺灣省","高中","Y","*"," "
"07","002","02","000","0000","3","周書涵","999","2","0750321","29","桃園市","大學","N"," "," "
"07","002","02","000","0000","4","吳宜臻","16","2","0590423","45","新北市","碩士","Y"," "," "
"07","002","02","000","0000","5","劉文忠","272","1","0660211","38","臺灣省","專科","N"," "," "
"07","003","01","000","0000","1","陳文彬","16","1","0580310","46","臺灣省","碩士","N"," "," "
"07","003","01","000","0000","2","王惠美","1","2","0571122","47","臺灣省","碩士","Y","*"," "
"07","003","02","000","0000","1","張耀元","268","1","0720101","33","臺北市","大學","N"," "," "
"07","003","02","000","0000","2","林滄敏","1","1","0470101","58","臺灣省","碩士","Y"," "," "
"07","003","02","000","0000","3","黃秀芳","16","2","0601110","44","臺灣省","大學","N","*"," "
"07","003","02","000","0000","4","許永金","999","1","0420427","62","臺灣省","其他","N"," "," "
"07","003","02","000","0000","5","黄玉芬","999","2","0711110","33","臺灣省","碩士","N"," "," "
"07","003","02","000","0000","6","劉泳君","999","1","0290217","75","臺灣省","高中","N"," "," "
"07","003","02","000","0000","7","温國銘","255","1","0480728","56","臺灣省","碩士","N"," "," "
"07","003","03","000","0000","1","洪遊江","272","1","0470315","57","臺灣省","專科","N"," "," "
"07","003","03","000","0000","2","鄭汝芬","1","2","0460216","58","臺灣省","大學","Y"," "," "
"07","003","03","000","0000","3","陳朝容","90","1","0450225","59","臺灣省","專科","N"," "," "
"07","003","03","000","0000","4","張益勝","267","1","0680101","37","臺灣省","其他","N"," "," "
"07","003","03","000","0000","5","洪宗熠","16","1","0580127","46","臺灣省","碩士","N","*"," "
"07","003","04","000","0000","1","陳素月","16","2","0550118","49","臺灣省","碩士","Y","*"," "
"07","003","04","000","0000","2","張錦昆","1","1","0540302","50","臺灣省","專科","N"," "," "
"07","004","01","000","0000","1","馬文君","1","2","0541201","50","臺灣省","碩士","Y","*"," "
"07","004","01","000","0000","2","張國鑫","16","1","0500112","55","臺灣省","博士","N"," "," "
"07","004","02","000","0000","1","蔡煌瑯","16","1","0490705","55","臺灣省","碩士","Y"," "," "
"07","004","02","000","0000","2","許淑華","1","2","0641015","40","臺灣省","碩士","Y","*"," "
"07","005","01","000","0000","1","蘇治芬","16","2","0420710","62","臺灣省","高中","N","*"," "
"07","005","01","000","0000","2","張鎔麒","1","1","0760807","28","臺灣省","碩士","N"," "," "
"07","005","01","000","0000","3","林富源","259","1","0600810","44","臺灣省","高中","N"," "," "
"07","005","02","000","0000","1","王煒婷","267","2","0800415","24","臺中市","大學","N"," "," "
"07","005","02","000","0000","2","張佳偉","259","1","0720802","32","臺灣省","其他","N"," "," "
"07","005","02","000","0000","3","吳威志","1","1","0540414","50","臺灣省","博士","N"," "," "
"07","005","02","000","0000","4","劉建國","16","1","0580309","46","臺灣省","大學","Y","*"," "
"07","006","01","000","0000","1","邱崑龍","999","1","0311204","73","臺灣省","專科","N"," "," "
"07","006","01","000","0000","2","蔡易餘","16","1","0700314","34","臺灣省","大學","N","*"," "
"07","006","01","000","0000","3","林江釧","1","1","0630418","41","臺灣省","碩士","N"," "," "
"07","006","02","000","0000","1","陳明文","16","1","0430513","61","臺灣省","大學","Y","*"," "
"07","006","02","000","0000","2","賴競民","134","1","0720425","32","臺灣省","碩士","N"," "," "
"07","006","02","000","0000","3","林于玲","1","2","0520208","52","臺灣省","大學","N"," "," "
"07","007","01","000","0000","1","廖婉汝","1","2","0490127","55","臺灣省","碩士","N"," "," "
"07","007","01","000","0000","2","蘇震清","16","1","0540202","50","臺灣省","碩士","Y","*"," "
"07","007","02","000","0000","1","鍾佳濱","16","1","0540223","50","高雄市","碩士","N","*"," "
"07","007","02","000","0000","2","王進士","1","1","0370903","67","臺灣省","碩士","Y"," "," "
"07","007","03","000","0000","1","黃昭展","999","1","0450320","59","臺灣省","碩士","N"," "," "
"07","007","03","000","0000","2","張兆陽","113","1","0461031","58","臺灣省","高中","N"," "," "
"07","007","03","000","0000","3","莊瑞雄","16","1","0520420","52","臺灣省","碩士","Y","*"," "
"07","007","03","000","0000","4","許謹如","1","2","0601229","44","臺灣省","專科","N"," "," "
"07","007","03","000","0000","5","丁勇智","272","1","0590628","45","臺灣省","高中","N"," "," "
"07","008","01","000","0000","1","陳歐珀","16","1","0511012","53","臺灣省","碩士","Y","*"," "
"07","008","01","000","0000","2","孫博萮","999","2","0670304","37","臺北市","大學","N"," "," "
"07","008","01","000","0000","3","郭儒釗","258","1","0451103","59","臺灣省","大學","N"," "," "
"07","008","01","000","0000","4","李志鏞","1","1","0550221","49","臺灣省","專科","N"," "," "
"07","008","01","000","0000","5","林獻山","278","1","0470801","57","臺灣省","大學","N"," "," "
"07","008","01","000","0000","6","吳子維","134","1","0640510","40","臺灣省","碩士","N"," "," "
"07","008","01","000","0000","7","吳紹文","281","2","0650313","39","臺北市","碩士","N"," "," "
"07","008","01","000","0000","8","邱錫奎","999","1","0501101","54","臺灣省","專科","N"," "," "
"07","009","01","000","0000","1","黄師鵬","999","1","0460718","58","臺灣省","碩士","N"," "," "
"07","009","01","000","0000","2","蕭美琴","16","2","0600807","44","其他","碩士","Y","*"," "
"07","009","01","000","0000","3","楊悟空","278","1","0430511","61","臺灣省","高中","N"," "," "
"07","009","01","000","0000","4","王廷升","1","1","0540630","50","臺灣省","博士","Y"," "," "
"07","010","01","000","0000","1","陳建閣","1","1","0560909","48","臺灣省","碩士","N"," "," "
"07","010","01","000","0000","2","劉櫂豪","16","1","0560202","48","臺灣省","大學","Y","*"," "
"07","011","01","000","0000","1","冼義哲","259","1","0810923","23","臺灣省","高中","N"," "," "
"07","011","01","000","0000","2","楊曜","16","1","0551206","49","臺灣省","大學","Y","*"," "
"07","011","01","000","0000","3","黃漢東","101","1","0450903","59","臺南市","高中","N"," "," "
"07","011","01","000","0000","4","陳雙全","1","1","0501115","54","臺灣省","碩士","N"," "," "
"07","012","01","000","0000","1","楊石城","268","1","0510802","53","臺灣省","大學","N"," "," "
"07","012","01","000","0000","2","劉文雄","90","1","0430918","61","臺灣省","碩士","N"," "," "
"07","012","01","000","0000","3","郝龍斌","1","1","0410822","63","臺北市","博士","N"," "," "
"07","012","01","000","0000","4","蔡適應","16","1","0620614","42","臺北市","碩士","N","*"," "
"07","013","01","000","0000","1","柯建銘","16","1","0400908","64","臺灣省","大學","Y","*"," "
"07","013","01","000","0000","2","曾耀澂","999","1","0630814","41","臺灣省","專科","N"," "," "
"07","013","01","000","0000","3","林家宇","272","1","0770523","27","高雄市","碩士","N"," "," "
"07","013","01","000","0000","4","歐崇敬","90","1","0560307","48","高雄市","博士","N"," "," "
"07","013","01","000","0000","5","魏揚","258","1","0650504","39","臺灣省","專科","N"," "," "
"07","013","01","000","0000","6","吳淑敏","999","2","0540829","50","臺灣省","碩士","N"," "," "
"07","013","01","000","0000","7","黃源甫","999","1","0430526","61","臺灣省","博士","N"," "," "
"07","013","01","000","0000","8","王榮德","999","1","0420815","62","臺灣省","專科","N"," "," "
"07","013","01","000","0000","9","鄭正鈐","1","1","0580531","46","臺灣省","博士","N"," "," "
"07","013","01","000","0000","10","邱顯智","267","1","0650429","39","臺灣省","碩士","N"," "," "
"07","014","01","000","0000","1","吳育仁","1","1","0580205","46","臺灣省","博士","Y"," "," "
"07","014","01","000","0000","2","翁壽良","999","1","0581004","46","臺灣省","大學","N"," "," "
"07","014","01","000","0000","3","李俊俋","16","1","0540706","50","臺灣省","碩士","Y","*"," "
"07","014","01","000","0000","4","黃宏成台灣阿成世界偉人財神總統","999","1","0570320","47","桃園市","大學","N"," "," "
"08","001","01","000","0000","1","洪志恒","999","1","0571007","47","金馬地區","大學","N"," "," "
"08","001","01","000","0000","2","陳滄江","16","1","0440610","60","金馬地區","博士","N"," "," "
"08","001","01","000","0000","3","高丹樺","258","2","0501122","54","金馬地區","碩士","N"," "," "
"08","001","01","000","0000","4","張中法","999","1","0500530","54","金馬地區","高中","N"," "," "
"08","001","01","000","0000","5","楊鎮浯","1","1","0610626","43","金馬地區","碩士","N","*"," "
"08","001","01","000","0000","6","陳仲立","999","1","0470121","57","金馬地區","高中","N"," "," "
"08","001","01","000","0000","7","陳德輝","101","1","0690803","35","金馬地區","大學","N"," "," "
"08","001","01","000","0000","8","吳成典","74","1","0460510","58","金馬地區","博士","N"," "," "
"08","002","01","000","0000","1","陳雪生","1","1","0410101","64","金馬地區","高中","Y","*"," "
"08","002","01","000","0000","2","林金官","999","1","0341204","70","金馬地區","大學","N"," "," "
"08","002","01","000","0000","3","蘇柏豪","259","1","0750726","29","臺灣省","大學","N"," "," "
"08","002","01","000","0000","4","張春寶","113","1","0451126","59","金馬地區","高中","N"," "," "
